Data inicial,Data de término,País,Termo de pesquisa do cliente,Classificação de impressão de termo de pesquisa,Parcela de impressões de termo de pesquisa,Palavra-chave,Tipo de correspondência,Nome do portfólio,Nome da campanha,Nome do grupo de anúncios,Moeda,Cliques,Impressões,Taxa de cliques (CTR),Gastos,Custo por clique (CPC),Total de pedidos em 7 dias (N.º),"Total de vendas em 7 dias ","Total do custo de publicidade das vendas (ACOS) ",Retorno total sobre gastos com anúncios (ROAS),Taxa de conversão em 7 dias
"Jul 25, 2026","Aug 23, 2026",Brasil,papel de parede,66,0.060%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,406,0.250%,R$0.82,R$0.82,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,relogio de parede,56,0.090%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,295,0.340%,R$1.2,R$1.2,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b076vynp9w,2,34.260000000000005%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,9,198,4.550%,R$3.22,R$0.36,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b092cd37xj,4,8.810%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,183,0.5499999999999999%,R$0.75,R$0.75,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h8fbcpwk,3,16.880%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,52,1.920%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h8fbcpwk,3,16.880%,"asin-expanded=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,2,50,4.000%,R$1.3,R$0.65,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h8fbcpwk,3,16.880%,"asin-expanded=""B0GZ59P5FC""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,2,50.000%,R$0.39,R$0.39,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h8fbcpwk,3,16.880%,*,-,campanha automatica individual,campanha automática individual- P3050-o102/07,campanha automática individual- P3050,BRL,1,55,1.820%,R$0.41,R$0.41,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h8fbcpwk,3,16.880%,"asin-expanded=""B0H5CSY3CT""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,8,12.500%,R$0.36,R$0.36,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h8fbcpwk,3,16.880%,"asin-expanded=""B0CFG94B8Z""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,7,14.290%,R$0.36,R$0.36,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira grande,32,0.630%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,9,148,6.080%,R$6.3,R$0.7,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,placa adesiva para parede,15,1.020%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,2,105,1.900%,R$2.5,R$1.25,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f4t1m1gc,7,4.6899999999999994%,"asin-expanded=""B0CWDJL87P""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,13,7.690%,R$0.74,R$0.74,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f4t1m1gc,7,4.6899999999999994%,*,-,campanha automatica individual,campanha automática individual- P3050-o102/07,campanha automática individual- P3050,BRL,1,50,2.000%,R$0.5,R$0.5,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f4t1m1gc,7,4.6899999999999994%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,25,4.000%,R$0.36,R$0.36,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0ffsc2qnq,4,8.500%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,88,2.270%,R$0.93,R$0.47,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,pratos,189,0.030%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,79,1.270%,R$1.58,R$1.58,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,cinzeiro,10,0.680%,*,-,campanha automatica individual,campanha automática individual- L2450--CZ-o116/07,campanha automática individual- L2450--CZ-o116/07,BRL,1,49,2.040%,R$0.93,R$0.93,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,cinzeiro,10,0.680%,*,-,campanha automatica individual,campanha automática individual- L2470-CZ-o102/07,campanha automática individual- L2470-CZ-o102/07,BRL,2,27,7.410%,R$2.93,R$1.47,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,porta guarda chuva,6,2.190%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,60,5.000%,R$2.17,R$0.72,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,porta guarda chuva,6,2.190%,*,-,campanha automatica individual,campanha automática individual- PG3070-o115/07,campanha automática individual- PG3070-o115/07,BRL,1,14,7.140%,R$0.75,R$0.75,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0bhmzbzw9,7,3.970%,"asin-expanded=""B0CWRXGFWP""",-,campanha de produto indicado,campanha de produto indicado-P3060-o115/07,campanha de produto indicado-P3060-o115/07,BRL,1,5,20.000%,R$0.32,R$0.32,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0bhmzbzw9,7,3.970%,"asin-expanded=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,25,4.000%,R$0.66,R$0.66,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0bhmzbzw9,7,3.970%,"asin-expanded=""B0D5C16YXJ""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,3,33.330%,R$0.64,R$0.64,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0bhmzbzw9,7,3.970%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,28,3.570%,R$0.27,R$0.27,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0bhmzbzw9,7,3.970%,"asin-expanded=""B0BHMZBZW9""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,2,10,20.000%,R$1.8,R$0.9,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f4srv3my,16,0.840%,"asin-expanded=""B0G76LV6NK""",-,campanha de produto indicado,Campanha de Produto Indicado- P4080-o115/07,Campanha de Produto Indicado- P4080-o115/07,BRL,1,1,100.000%,R$0.08,R$0.08,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f4srv3my,16,0.840%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,42,4.7600000000000006%,R$0.94,R$0.47,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f4srv3my,16,0.840%,"asin-expanded=""B0F4SRV3MY""",-,campanha de produto indicado,Campanha de Produto Indicado- L1618-T-o103/07,Campanha de Produto Indicado- L1618-T-o103/07,BRL,2,4,50.000%,R$2.0,R$1.0,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f4srv3my,16,0.840%,"asin-expanded=""B07P6Y41SL""",-,campanha de produto indicado,Campanha de Produto Indicado- L2450-AML-o103/07,Campanha de Produto Indicado- L2450-AML-o103/07,BRL,1,1,100.000%,R$0.56,R$0.56,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f4srv3my,16,0.840%,*,-,campanha automatica individual,campanha automática individual- P3070-o116/07,campanha automática individual- P3070-o116/07,BRL,3,21,14.290%,R$1.72,R$0.57,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro 7 litros,1,45.830%,lixeira banheiro 7 litros,EXACT,Campanhas Manuais Claude,Campanha de Palavra-Chave Lixeiras banheiro,Campanha de Palavra-Chave Lixeiras banheiro,BRL,2,66,3.030%,R$2.86,R$1.43,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox para pia cozinha,1,77.330%,lixeira inox para pia de cozinha,EXACT,Campanhas Manuais Claude,Campanha de Palavra-Chave Lixeiras banheiro,Campanha de Palavra-Chave Lixeiras banheiro,BRL,2,58,3.450%,R$2.74,R$1.37,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira basculante 50 litros,3,19.050%,lixeira basculante 50 litros,EXACT,Campanhas Manuais Claude,Campanha Manual Palavra-Chave L3070-B,Campanha Manual Palavra-Chave L3070-B,BRL,3,54,5.560%,R$2.4,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira basculante 50 litros,3,19.050%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,2,100.000%,R$0.54,R$0.27,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox para pia de cozinha,1,85.94000000000002%,lixeira inox para pia de cozinha,EXACT,Campanhas Manuais Claude,Campanha de Palavra-Chave Lixeiras banheiro,Campanha de Palavra-Chave Lixeiras banheiro,BRL,1,20,5.000%,R$1.24,R$1.24,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox para pia de cozinha,1,85.94000000000002%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,4,35,11.430%,R$3.16,R$0.79,1,R$132.9,2.3800000000000003%,42.06,25.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 30l,23,0.470%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,47,4.260%,R$1.46,R$0.73,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0cywmq93y,8,1.630%,"asin=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,2,11,18.180%,R$2.27,R$1.14,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0cywmq93y,8,1.630%,"asin-expanded=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,4,34,11.760%,R$3.3,R$0.82,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0cywmq93y,8,1.630%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.25,R$0.25,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,suporte para guarda chuva,2,25.860%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,45,2.2200000000000003%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b07txwl7sj,2,24.580%,"asin-expanded=""B07TXWL7SJ""",-,campanha de produto indicado,campanha de produto indicado-P3060-o115/07,campanha de produto indicado-P3060-o115/07,BRL,2,2,100.000%,R$0.97,R$0.48,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b07txwl7sj,2,24.580%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,42,2.3800000000000003%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,leque grande de parede,3,6.460000000000001%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,42,2.3800000000000003%,R$0.59,R$0.59,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,varal retratil de parede,155,0.010%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,41,2.440%,R$0.65,R$0.65,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,cinzeiro inox,1,61.900%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,39,2.560%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox 30l,18,0.500%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,36,2.780%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h1r2ykyx,5,11.220%,*,-,campanha automatica individual,campanha automática individual- SP-FF-o116/07,campanha automática individual- SP-FF-o116/07,BRL,1,34,2.940%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro inox,17,0.060%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,33,9.090%,R$1.83,R$0.61,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0bhxcjd1p,1,45.590%,*,-,campanha automatica individual,Campanha automática individual EGC,Campanha automática individual EGC,BRL,2,16,12.500%,R$1.11,R$0.56,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0bhxcjd1p,1,45.590%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,15,13.330%,R$1.54,R$0.77,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0fwrq7lm1,1,53.450%,"asin-expanded=""B09P8HYP63""",-,campanha de produto indicado,Campanha de Produto Indicado- L2450--CZ-o103/07,Campanha de Produto Indicado- L2450--CZ-o103/07,BRL,1,4,25.000%,R$1.06,R$1.06,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0fwrq7lm1,1,53.450%,"asin-expanded=""B0FWRQ7LM1""",-,campanha de produto indicado,Campanha de Produto Indicado- L2470-CZ-o228/07,Campanha de Produto Indicado- L2470-CZ-o228/07,BRL,1,27,3.700%,R$0.87,R$0.87,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 40 litros,9,2.570%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,27,7.410%,R$1.87,R$0.94,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0cfgbgqlw,7,5.410%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,25,8.000%,R$0.9,R$0.45,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0cfgbgqlw,7,5.410%,"asin-expanded=""B0CFGBGQLW""",-,campanha de produto indicado,Campanha de Produto Indicado- P4080-o115/07,Campanha de Produto Indicado- P4080-o115/07,BRL,1,1,100.000%,R$0.82,R$0.82,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha pia,35,0.13999999999999998%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,26,11.540%,R$1.73,R$0.58,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox sem tampa,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,25,8.000%,R$1.42,R$0.71,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo de pia,18,0.520%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,25,8.000%,R$1.29,R$0.65,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,porta,41,0.250%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o228/07,BRL,1,25,4.000%,R$1.65,R$1.65,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b076pn14b6,4,7.320%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,4,24,16.669999999999998%,R$3.03,R$0.76,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira basculante 20 litros,1,70.970%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,22,13.639999999999998%,R$1.05,R$0.35,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 100l,4,7.810%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,4,21,19.050%,R$1.71,R$0.43,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha 30l,37,0.090%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,21,4.7600000000000006%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira grande 30l,1,31.340%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,21,14.290%,R$1.27,R$0.42,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0cyy5p6mr,10,1.610%,"asin-expanded=""B0CYY5P6MR""",-,campanha de produto indicado,campanha de produto indicado-P3060-o115/07,campanha de produto indicado-P3060-o115/07,BRL,1,20,5.000%,R$0.44,R$0.44,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox,100,0.020%,*,-,campanha automatica individual,campanha automática individual- P3050-o102/07,campanha automática individual- P3050,BRL,1,2,50.000%,R$1.38,R$1.38,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox,100,0.020%,*,-,campanha automatica individual,campanha automática individual- L2470-B-o115/07,campanha automática individual- L2470-B-o115/07,BRL,1,18,5.560%,R$0.44,R$0.44,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0gh2hdy68,2,19.590%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,19,5.260%,R$0.74,R$0.74,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox 50l,11,1.410%,*,-,campanha automatica individual,campanha automática individual- P3070-o116/07,campanha automática individual- P3070-o116/07,BRL,2,7,28.570%,R$2.36,R$1.18,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox 50l,11,1.410%,"asin-expanded=""B07TXWL7SJ""",-,campanha de produto indicado,Campanha de Produto Indicado- P4080-o115/07,Campanha de Produto Indicado- P4080-o115/07,BRL,1,1,100.000%,R$0.64,R$0.64,0,R$0.0,,0.0,0.000%
