Data inicial,Data de término,País,Termo de pesquisa do cliente,Classificação de impressão de termo de pesquisa,Parcela de impressões de termo de pesquisa,Palavra-chave,Tipo de correspondência,Nome do portfólio,Nome da campanha,Nome do grupo de anúncios,Moeda,Cliques,Impressões,Taxa de cliques (CTR),Gastos,Custo por clique (CPC),Total de pedidos em 7 dias (N.º),"Total de vendas em 7 dias ","Total do custo de publicidade das vendas (ACOS) ",Retorno total sobre gastos com anúncios (ROAS),Taxa de conversão em 7 dias
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 2 compartimentos inox,1,80.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.67,R$0.67,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 3 litros pia preto,2,21.050%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.2,R$0.2,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 3 litros pia preto inox,1,80.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 5 l com tampa com aro dentro,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.39,R$0.39,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 60 litros com pedal,14,0.100%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.61,R$0.61,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 60 litros com pedal,14,0.100%,"asin-expanded=""B09YDLC69D""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,3,33.330%,R$1.65,R$1.65,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante 20 litros,2,22.220000000000005%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.19,R$0.19,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira cozinha pia inox,2,33.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,4,75.000%,R$2.31,R$0.77,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira cromada banheiro,1,36.360%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de cozinha de embutir 17cm,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,4,50.000%,R$1.13,R$0.56,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 10 litros,4,9.760%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.63,R$0.63,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 20 litros com pedal,5,3.570%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.36,R$0.36,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 3 litros,1,30.769999999999995%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.55,R$0.55,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 3 litros,1,30.769999999999995%,*,-,campanha automatica individual,Campanha automática inidividual- L1618-o115/07,campanha automática inidividual- L1618-A-o115/07,BRL,1,1,100.000%,R$0.47,R$0.47,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox cozinha 30 litros,2,15.380%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.49,R$0.49,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira para cozinha inox 30 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.55,R$0.55,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira redonda com tampa,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixo cozinha 70l,1,66.670%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.63,R$0.63,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixo de banheiro balde sem tampa,1,50.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.84,R$0.84,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixo de banheiro inox,1,57.140%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.38,R$0.38,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,suporte para guarda chuva 60 cm,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b076tqwdx3,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.55,R$0.55,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b07rb2hxxg,9,3.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b08ccjd9s3,12,1.760%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b08xn6m734,4,10.710%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.32,R$0.32,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0blzmydrk,31,0.170%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0c2s65g63,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.76,R$0.76,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0c89vnybt,11,0.810%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.17,R$0.17,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0cs9qq563,1,75.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.76,R$0.76,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0d9qx14gs,3,1.040%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.6,R$0.6,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0dfx6cbz6,1,100.000%,"asin-expanded=""B0DFX6CBZ6""",-,campanha de produto indicado,Campanha de Produto Indicado- PXP-o103/07,Campanha de Produto Indicado- PXP-o103/07,BRL,1,3,33.330%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h3qqlffy,1,50.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h4hm1y3g,1,30.000%,"asin-expanded=""B0778TD2LY""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,3,33.330%,R$1.04,R$1.04,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,basculante de banheiro,6,5.660%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.76,R$0.76,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,cesto de lixo chic para lavabo,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.39,R$0.39,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,cesto de lixo pia de cozinha 5litros inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.46,R$0.46,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,extintor de incêndio,6,0.110%,*,-,campanha automatica individual,campanha automática individual- PXM-o425/08,campanha automática individual- PXM-o228/07,BRL,1,3,33.330%,R$0.4,R$0.4,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 25 litros,5,7.690%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,3,66.670%,R$1.67,R$0.83,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 30l tampa basculante,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,3,66.670%,R$1.36,R$0.68,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 40cm,1,75.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira aco inox pia,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.47,R$0.47,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira banheiro basculante 12l,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.33,R$0.33,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante 30,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.41,R$0.41,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante bege,3,6.520%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,3,66.670%,R$0.71,R$0.35,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira com basculante 30 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,3,100.000%,R$1.41,R$0.47,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira com tampa banheiro,1,60.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.51,R$0.51,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de inox 100 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.67,R$0.67,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 10 litros tramontina,1,60.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.27,R$0.27,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 10l sem tampa,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.73,R$0.73,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 2l,2,42.860%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.55,R$0.55,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 3l sem pedal,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.32,R$0.32,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox basculante quadrado,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox brinox,3,5.360%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.68,R$0.68,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox para pia de cozinha embutir,3,2.6100000000000006%,lixeira inox para pia de cozinha,PHRASE,Campanhas Manuais Claude,Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,Campanha de Palavra-Chave Lixeiras banheiro-O425/08,BRL,1,3,33.330%,R$0.69,R$0.69,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira para banheiro inox,7,0.970%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.75,R$0.75,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira para banheiro inox manual,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.76,R$0.76,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira tramontina 40 litros inox,2,30.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.52,R$0.52,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira tramontina retangular,1,42.860%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixo 40cm,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.35,R$0.35,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixo pia inox,1,60.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.97,R$0.97,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,luminária de parede,85,0.050%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o425/08,campanha automática individual- SP-PP-o425/08,BRL,1,3,33.330%,R$1.3,R$1.3,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,pastilha lixeira,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.65,R$0.65,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,arandela de parede quarto,18,0.100%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o425/08,campanha automática individual- SP-PP-o425/08,BRL,1,2,50.000%,R$0.9,R$0.9,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b076tfgqz7,1,100.000%,"asin-expanded=""B0CFGBNSH6""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,2,50.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b092xlgl21,13,0.9900000000000001%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.18,R$0.18,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b09q6dtp8k,5,5.410%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b09xvp1byn,14,0.300%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0b88tchl5,2,9.520000000000001%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.26,R$0.26,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0cywtklg4,10,1.320%,"asin-expanded=""B0G25FG1WH""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,2,50.000%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0f1q7kw89,3,1.850%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0f89dr995,11,0.180%,"asin-expanded=""B0FVHGF364""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,2,50.000%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0fktg486l,5,6.450%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0fmzvqpj7,3,9.090%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0fx37y1rr,3,13.330%,"asin-expanded=""B0FX37Y1RR""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,2,50.000%,R$0.6,R$0.6,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0g2xy6jh5,46,0.020%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h2nmtdnr,29,0.030%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h3qlgvx5,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.49,R$0.49,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,bituqueira,1,100.000%,*,-,campanha automatica individual,campanha automática individual- SP-01-o116/07,campanha automática individual- SP-01-o116/07,BRL,1,2,50.000%,R$0.65,R$0.65,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,cesto de lixo inox 30 litros,2,15.380%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.75,R$0.75,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,cesto de lixo inox2 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.68,R$0.68,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,extintor abc,4,0.300%,*,-,campanha automatica individual,campanha automática individual- PXM-o425/08,campanha automática individual- PXM-o425/08,BRL,1,2,50.000%,R$0.74,R$0.74,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,extintor pequeno para casa,1,50.000%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,2,50.000%,R$0.59,R$0.59,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,extintor residencial,1,33.330%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,1,100.000%,R$0.36,R$0.36,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,extintor residencial,1,33.330%,*,-,campanha automatica individual,campanha automática individual- PXM-o425/08,campanha automática individual- PXM-o425/08,BRL,1,1,100.000%,R$1.64,R$1.64,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lata de lixo 40 litros inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lata de lixo inox,1,40.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lata de lixo inox banheiro,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.56,R$0.56,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lavabo para banheiro,9,2.600%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 100 litros dupla,1,66.670%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 100l com pedal,5,5.260%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,2,100.000%,R$0.87,R$0.43,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 15 litros com pedal inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.61,R$0.61,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 50 litros com pedal,27,0.080%,"asin=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,2,50.000%,R$0.67,R$0.67,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira bancada escovado,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira banheiro 10 com tampa,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.66,R$0.66,1,R$143.13,0.460%,216.86,100.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante 10l inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.27,R$0.27,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante 50 litros sanremo,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.69,R$0.69,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante inox,3,10.530%,lixeira basculante inox,PHRASE,campanha de palavra chave,Campanha de Palavra-Chave- L2030-B-o103/07,Campanha de Palavra-Chave- L2030-B-o103/07,BRL,1,2,50.000%,R$0.87,R$0.87,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira cozinha 100 litros,2,3.7699999999999994%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.94,R$0.94,0,R$0.0,,0.0,0.000%
